 0.4500000E-01  0.9668835E+00 -0.1563291E+00  0.1933767E+01 -0.3126582E+00  0.0000000E+00  0.0000000E+00
 0.4600000E-01  0.9656012E+00 -0.1593464E+00  0.1931202E+01 -0.3186927E+00  0.0000000E+00  0.0000000E+00
 0.4700000E-01  0.9643038E+00 -0.1623428E+00  0.1928608E+01 -0.3246857E+00  0.0000000E+00  0.0000000E+00
 0.4800000E-01  0.9629918E+00 -0.1653186E+00  0.1925984E+01 -0.3306372E+00  0.0000000E+00  0.0000000E+00
 0.4900000E-01  0.9616655E+00 -0.1682737E+00  0.1923331E+01 -0.3365474E+00  0.0000000E+00  0.0000000E+00
 0.5000000E-01  0.9603254E+00 -0.1712081E+00  0.1920651E+01 -0.3424163E+00  0.0000000E+00  0.0000000E+00
 0.5100000E-01  0.9589720E+00 -0.1741220E+00  0.1917944E+01 -0.3482440E+00  0.0000000E+00  0.0000000E+00
 0.5200000E-01  0.9576055E+00 -0.1770153E+00  0.1915211E+01 -0.3540307E+00  0.0000000E+00  0.0000000E+00
 0.5300000E-01  0.9562264E+00 -0.1798882E+00  0.1912453E+01 -0.3597763E+00  0.0000000E+00  0.0000000E+00
 0.5400000E-01  0.9548350E+00 -0.1827406E+00  0.1909670E+01 -0.3654812E+00  0.0000000E+00  0.0000000E+00
 0.5500000E-01  0.9534317E+00 -0.1855726E+00  0.1906863E+01 -0.3711452E+00  0.0000000E+00  0.0000000E+00
 0.5600000E-01  0.9520169E+00 -0.1883843E+00  0.1904034E+01 -0.3767685E+00  0.0000000E+00  0.0000000E+00
 0.5700000E-01  0.9505909E+00 -0.1911756E+00  0.1901182E+01 -0.3823512E+00  0.0000000E+00  0.0000000E+00
 0.5800000E-01  0.9491540E+00 -0.1939467E+00  0.1898308E+01 -0.3878934E+00  0.0000000E+00  0.0000000E+00
 0.5900000E-01  0.9477067E+00 -0.1966975E+00  0.1895413E+01 -0.3933950E+00  0.0000000E+00  0.0000000E+00
 0.6000000E-01  0.9462492E+00 -0.1994281E+00  0.1892498E+01 -0.3988562E+00  0.0000000E+00  0.0000000E+00
 0.6100000E-01  0.9447819E+00 -0.2021385E+00  0.1889564E+01 -0.4042770E+00  0.0000000E+00  0.0000000E+00
 0.6200000E-01  0.9433052E+00 -0.2048287E+00  0.1886610E+01 -0.4096574E+00  0.0000000E+00  0.0000000E+00
 0.6300000E-01  0.9418195E+00 -0.2074987E+00  0.1883639E+01 -0.4149975E+00  0.0000000E+00  0.0000000E+00
 0.6400000E-01  0.9403251E+00 -0.2101486E+00  0.1880650E+01 -0.4202973E+00  0.0000000E+00  0.0000000E+00
 0.6500000E-01  0.9388224E+00 -0.2127784E+00  0.1877645E+01 -0.4255569E+00  0.0000000E+00  0.0000000E+00
 0.6600000E-01  0.9373118E+00 -0.2153882E+00  0.1874624E+01 -0.4307763E+00  0.0000000E+00  0.0000000E+00
 0.6700000E-01  0.9357938E+00 -0.2179778E+00  0.1871588E+01 -0.4359557E+00  0.0000000E+00  0.0000000E+00
 0.6800000E-01  0.9342687E+00 -0.2205476E+00  0.1868537E+01 -0.4410951E+00  0.0000000E+00  0.0000000E+00
 0.6900000E-01  0.9327369E+00 -0.2230974E+00  0.1865474E+01 -0.4461947E+00  0.0000000E+00  0.0000000E+00
 0.7000000E-01  0.9311990E+00 -0.2256273E+00  0.1862398E+01 -0.4512547E+00  0.0000000E+00  0.0000000E+00
 0.7100000E-01  0.9296553E+00 -0.2281376E+00  0.1859311E+01 -0.4562752E+00  0.0000000E+00  0.0000000E+00
 0.7200000E-01  0.9281063E+00 -0.2306283E+00  0.1856213E+01 -0.4612565E+00  0.0000000E+00  0.0000000E+00
 0.7300000E-01  0.9265524E+00 -0.2330995E+00  0.1853105E+01 -0.4661989E+00  0.0000000E+00  0.0000000E+00
 0.7400000E-01  0.9249942E+00 -0.2355514E+00  0.1849988E+01 -0.4711028E+00  0.0000000E+00  0.0000000E+00
 0.7500000E-01  0.9234321E+00 -0.2379842E+00  0.1846864E+01 -0.4759684E+00  0.0000000E+00  0.0000000E+00
 0.7600000E-01  0.9218664E+00 -0.2403982E+00  0.1843733E+01 -0.4807963E+00  0.0000000E+00  0.0000000E+00
 0.7700000E-01  0.9202978E+00 -0.2427935E+00  0.1840596E+01 -0.4855870E+00  0.0000000E+00  0.0000000E+00
 0.7800000E-01  0.9187265E+00 -0.2451705E+00  0.1837453E+01 -0.4903410E+00  0.0000000E+00  0.0000000E+00
 0.7900000E-01  0.9171531E+00 -0.2475294E+00  0.1834306E+01 -0.4950589E+00  0.0000000E+00  0.0000000E+00
 0.8000000E-01  0.9155780E+00 -0.2498706E+00  0.1831156E+01 -0.4997413E+00  0.0000000E+00  0.0000000E+00
 0.8100000E-01  0.9140015E+00 -0.2521945E+00  0.1828003E+01 -0.5043890E+00  0.0000000E+00  0.0000000E+00
 0.8200000E-01  0.9124240E+00 -0.2545014E+00  0.1824848E+01 -0.5090027E+00  0.0000000E+00  0.0000000E+00
 0.8300000E-01  0.9108459E+00 -0.2567916E+00  0.1821692E+01 -0.5135832E+00  0.0000000E+00  0.0000000E+00
 0.8400000E-01  0.9092676E+00 -0.2590657E+00  0.1818535E+01 -0.5181314E+00  0.0000000E+00  0.0000000E+00
 0.8500000E-01  0.9076892E+00 -0.2613240E+00  0.1815378E+01 -0.5226481E+00  0.0000000E+00  0.0000000E+00
 0.8600000E-01  0.9061112E+00 -0.2635671E+00  0.1812222E+01 -0.5271342E+00  0.0000000E+00  0.0000000E+00
 0.8700000E-01  0.9045337E+00 -0.2657953E+00  0.1809067E+01 -0.5315907E+00  0.0000000E+00  0.0000000E+00
 0.8800000E-01  0.9029570E+00 -0.2680092E+00  0.1805914E+01 -0.5360185E+00  0.0000000E+00  0.0000000E+00
 0.8900000E-01  0.9013812E+00 -0.2702093E+00  0.1802762E+01 -0.5404185E+00  0.0000000E+00  0.0000000E+00
 0.9000000E-01  0.8998066E+00 -0.2723959E+00  0.1799613E+01 -0.5447919E+00  0.0000000E+00  0.0000000E+00
 0.9100000E-01  0.8982333E+00 -0.2745698E+00  0.1796467E+01 -0.5491395E+00  0.0000000E+00  0.0000000E+00
 0.9200000E-01  0.8966613E+00 -0.2767312E+00  0.1793323E+01 -0.5534624E+00  0.0000000E+00  0.0000000E+00
 0.9300000E-01  0.8950908E+00 -0.2788808E+00  0.1790182E+01 -0.5577616E+00  0.0000000E+00  0.0000000E+00
 0.9400000E-01  0.8935218E+00 -0.2810191E+00  0.1787044E+01 -0.5620381E+00  0.0000000E+00  0.0000000E+00
 0.9500000E-01  0.8919543E+00 -0.2831465E+00  0.1783909E+01 -0.5662929E+00  0.0000000E+00  0.0000000E+00
 0.9600000E-01  0.8903884E+00 -0.2852635E+00  0.1780777E+01 -0.5705271E+00  0.0000000E+00  0.0000000E+00
 0.9700000E-01  0.8888239E+00 -0.2873708E+00  0.1777648E+01 -0.5747415E+00  0.0000000E+00  0.0000000E+00
 0.9800000E-01  0.8872609E+00 -0.2894687E+00  0.1774522E+01 -0.5789373E+00  0.0000000E+00  0.0000000E+00
 0.9900000E-01  0.8856991E+00 -0.2915577E+00  0.1771398E+01 -0.5831154E+00  0.0000000E+00  0.0000000E+00
 0.1000000E+00  0.8841386E+00 -0.2936384E+00  0.1768277E+01 -0.5872767E+00  0.0000000E+00  0.0000000E+00
 0.1010000E+00  0.8825792E+00 -0.2957111E+00  0.1765158E+01 -0.5914223E+00  0.0000000E+00  0.0000000E+00
 0.1020000E+00  0.8810206E+00 -0.2977765E+00  0.1762041E+01 -0.5955530E+00  0.0000000E+00  0.0000000E+00
 0.1030000E+00  0.8794628E+00 -0.2998349E+00  0.1758926E+01 -0.5996699E+00  0.0000000E+00  0.0000000E+00
 0.1040000E+00  0.8779054E+00 -0.3018869E+00  0.1755811E+01 -0.6037737E+00  0.0000000E+00  0.0000000E+00
 0.1050000E+00  0.8763482E+00 -0.3039327E+00  0.1752696E+01 -0.6078654E+00  0.0000000E+00  0.0000000E+00
 0.1060000E+00  0.8747909E+00 -0.3059730E+00  0.1749582E+01 -0.6119459E+00  0.0000000E+00  0.0000000E+00
 0.1070000E+00  0.8732331E+00 -0.3080080E+00  0.1746466E+01 -0.6160160E+00  0.0000000E+00  0.0000000E+00
 0.1080000E+00  0.8716746E+00 -0.3100382E+00  0.1743349E+01 -0.6200765E+00  0.0000000E+00  0.0000000E+00
 0.1090000E+00  0.8701149E+00 -0.3120640E+00  0.1740230E+01 -0.6241280E+00  0.0000000E+00  0.0000000E+00
 0.1100000E+00  0.8685536E+00 -0.3140857E+00  0.1737107E+01 -0.6281715E+00  0.0000000E+00  0.0000000E+00
 0.1110000E+00  0.8669903E+00 -0.3161037E+00  0.1733981E+01 -0.6322074E+00  0.0000000E+00  0.0000000E+00
 0.1120000E+00  0.8654245E+00 -0.3181182E+00  0.1730849E+01 -0.6362363E+00  0.0000000E+00  0.0000000E+00
 0.1130000E+00  0.8638556E+00 -0.3201294E+00  0.1727711E+01 -0.6402588E+00  0.0000000E+00  0.0000000E+00
 0.1140000E+00  0.8622831E+00 -0.3221377E+00  0.1724566E+01 -0.6442754E+00  0.0000000E+00  0.0000000E+00
 0.1150000E+00  0.8607064E+00 -0.3241432E+00  0.1721413E+01 -0.6482863E+00  0.0000000E+00  0.0000000E+00
 0.1160000E+00  0.8591251E+00 -0.3261459E+00  0.1718250E+01 -0.6522919E+00  0.0000000E+00  0.0000000E+00
 0.1170000E+00  0.8575384E+00 -0.3281461E+00  0.1715077E+01 -0.6562922E+00  0.0000000E+00  0.0000000E+00
 0.1180000E+00  0.8559457E+00 -0.3301437E+00  0.1711891E+01 -0.6602874E+00  0.0000000E+00  0.0000000E+00
 0.1190000E+00  0.8543465E+00 -0.3321387E+00  0.1708693E+01 -0.6642775E+00  0.0000000E+00  0.0000000E+00
 0.1200000E+00  0.8527401E+00 -0.3341311E+00  0.1705480E+01 -0.6682622E+00  0.0000000E+00  0.0000000E+00
 0.1210000E+00  0.8511258E+00 -0.3361206E+00  0.1702252E+01 -0.6722412E+00  0.0000000E+00  0.0000000E+00
 0.1220000E+00  0.8495031E+00 -0.3381072E+00  0.1699006E+01 -0.6762143E+00  0.0000000E+00  0.0000000E+00
 0.1230000E+00  0.8478713E+00 -0.3400904E+00  0.1695743E+01 -0.6801809E+00  0.0000000E+00  0.0000000E+00
 0.1240000E+00  0.8462300E+00 -0.3420702E+00  0.1692460E+01 -0.6841404E+00  0.0000000E+00  0.0000000E+00
 0.1250000E+00  0.8445784E+00 -0.3440460E+00  0.1689157E+01 -0.6880921E+00  0.0000000E+00  0.0000000E+00
 0.1260000E+00  0.8429162E+00 -0.3460176E+00  0.1685832E+01 -0.6920352E+00  0.0000000E+00  0.0000000E+00
 0.1270000E+00  0.8412427E+00 -0.3479844E+00  0.1682485E+01 -0.6959687E+00  0.0000000E+00  0.0000000E+00
 0.1280000E+00  0.8395577E+00 -0.3499459E+00  0.1679115E+01 -0.6998919E+00  0.0000000E+00  0.0000000E+00
 0.1290000E+00  0.8378606E+00 -0.3519017E+00  0.1675721E+01 -0.7038034E+00  0.0000000E+00  0.0000000E+00
 0.1300000E+00  0.8361511E+00 -0.3538512E+00  0.1672302E+01 -0.7077024E+00  0.0000000E+00  0.0000000E+00
 0.1310000E+00  0.8344290E+00 -0.3557937E+00  0.1668858E+01 -0.7115875E+00  0.0000000E+00  0.0000000E+00
 0.1320000E+00  0.8326939E+00 -0.3577288E+00  0.1665388E+01 -0.7154576E+00  0.0000000E+00  0.0000000E+00
 0.1330000E+00  0.8309458E+00 -0.3596558E+00  0.1661892E+01 -0.7193116E+00  0.0000000E+00  0.0000000E+00
 0.1340000E+00  0.8291843E+00 -0.3615740E+00  0.1658369E+01 -0.7231481E+00  0.0000000E+00  0.0000000E+00
 0.1350000E+00  0.8274095E+00 -0.3634830E+00  0.1654819E+01 -0.7269659E+00  0.0000000E+00  0.0000000E+00
 0.1360000E+00  0.8256212E+00 -0.3653820E+00  0.1651242E+01 -0.7307639E+00  0.0000000E+00  0.0000000E+00
 0.1370000E+00  0.8238196E+00 -0.3672704E+00  0.1647639E+01 -0.7345408E+00  0.0000000E+00  0.0000000E+00
 0.1380000E+00  0.8220046E+00 -0.3691477E+00  0.1644009E+01 -0.7382954E+00  0.0000000E+00  0.0000000E+00
 0.1390000E+00  0.8201762E+00 -0.3710134E+00  0.1640352E+01 -0.7420267E+00  0.0000000E+00  0.0000000E+00
 0.1400000E+00  0.8183347E+00 -0.3728668E+00  0.1636669E+01 -0.7457335E+00  0.0000000E+00  0.0000000E+00
 0.1410000E+00  0.8164801E+00 -0.3747074E+00  0.1632960E+01 -0.7494148E+00  0.0000000E+00  0.0000000E+00
 0.1420000E+00  0.8146125E+00 -0.3765348E+00  0.1629225E+01 -0.7530696E+00  0.0000000E+00  0.0000000E+00
 0.1430000E+00  0.8127323E+00 -0.3783484E+00  0.1625465E+01 -0.7566969E+00  0.0000000E+00  0.0000000E+00
 0.1440000E+00  0.8108395E+00 -0.3801479E+00  0.1621679E+01 -0.7602957E+00  0.0000000E+00  0.0000000E+00
 0.1450000E+00  0.8089344E+00 -0.3819327E+00  0.1617869E+01 -0.7638653E+00  0.0000000E+00  0.0000000E+00
 0.1460000E+00  0.8070171E+00 -0.3837024E+00  0.1614034E+01 -0.7674048E+00  0.0000000E+00  0.0000000E+00
 0.1470000E+00  0.8050880E+00 -0.3854567E+00  0.1610176E+01 -0.7709134E+00  0.0000000E+00  0.0000000E+00
 0.1480000E+00  0.8031472E+00 -0.3871951E+00  0.1606294E+01 -0.7743902E+00  0.0000000E+00  0.0000000E+00
 0.1490000E+00  0.8011950E+00 -0.3889173E+00  0.1602390E+01 -0.7778346E+00  0.0000000E+00  0.0000000E+00
 0.1500000E+00  0.7992315E+00 -0.3906229E+00  0.1598463E+01 -0.7812458E+00  0.0000000E+00  0.0000000E+00
 0.1510000E+00  0.7972571E+00 -0.3923115E+00  0.1594514E+01 -0.7846230E+00  0.0000000E+00  0.0000000E+00
 0.1520000E+00  0.7952720E+00 -0.3939828E+00  0.1590544E+01 -0.7879656E+00  0.0000000E+00  0.0000000E+00
 0.1530000E+00  0.7932764E+00 -0.3956364E+00  0.1586553E+01 -0.7912727E+00  0.0000000E+00  0.0000000E+00
 0.1540000E+00  0.7912706E+00 -0.3972719E+00  0.1582541E+01 -0.7945438E+00  0.0000000E+00  0.0000000E+00
 0.1550000E+00  0.7892549E+00 -0.3988890E+00  0.1578510E+01 -0.7977780E+00  0.0000000E+00  0.0000000E+00
 0.1560000E+00  0.7872296E+00 -0.4004874E+00  0.1574459E+01 -0.8009747E+00  0.0000000E+00  0.0000000E+00
 0.1570000E+00  0.7851950E+00 -0.4020666E+00  0.1570390E+01 -0.8041331E+00  0.0000000E+00  0.0000000E+00
 0.1580000E+00  0.7831514E+00 -0.4036263E+00  0.1566303E+01 -0.8072526E+00  0.0000000E+00  0.0000000E+00
 0.1590000E+00  0.7810992E+00 -0.4051662E+00  0.1562198E+01 -0.8103324E+00  0.0000000E+00  0.0000000E+00
 0.1600000E+00  0.7790387E+00 -0.4066860E+00  0.1558077E+01 -0.8133719E+00  0.0000000E+00  0.0000000E+00
 0.1610000E+00  0.7769704E+00 -0.4081853E+00  0.1553941E+01 -0.8163705E+00  0.0000000E+00  0.0000000E+00
 0.1620000E+00  0.7748946E+00 -0.4096638E+00  0.1549789E+01 -0.8193276E+00  0.0000000E+00  0.0000000E+00
 0.1630000E+00  0.7728119E+00 -0.4111213E+00  0.1545624E+01 -0.8222425E+00  0.0000000E+00  0.0000000E+00
 0.1640000E+00  0.7707226E+00 -0.4125574E+00  0.1541445E+01 -0.8251149E+00  0.0000000E+00  0.0000000E+00
 0.1650000E+00  0.7686273E+00 -0.4139721E+00  0.1537255E+01 -0.8279442E+00  0.0000000E+00  0.0000000E+00
 0.1660000E+00  0.7665264E+00 -0.4153651E+00  0.1533053E+01 -0.8307302E+00  0.0000000E+00  0.0000000E+00
 0.1670000E+00  0.7644205E+00 -0.4167362E+00  0.1528841E+01 -0.8334724E+00  0.0000000E+00  0.0000000E+00
 0.1680000E+00  0.7623100E+00 -0.4180854E+00  0.1524620E+01 -0.8361708E+00  0.0000000E+00  0.0000000E+00
 0.1690000E+00  0.7601955E+00 -0.4194125E+00  0.1520391E+01 -0.8388251E+00  0.0000000E+00  0.0000000E+00
 0.1700000E+00  0.7580773E+00 -0.4207176E+00  0.1516155E+01 -0.8414352E+00  0.0000000E+00  0.0000000E+00
 0.1710000E+00  0.7559561E+00 -0.4220006E+00  0.1511912E+01 -0.8440012E+00  0.0000000E+00  0.0000000E+00
 0.1720000E+00  0.7538321E+00 -0.4232616E+00  0.1507664E+01 -0.8465232E+00  0.0000000E+00  0.0000000E+00
 0.1730000E+00  0.7517059E+00 -0.4245006E+00  0.1503412E+01 -0.8490012E+00  0.0000000E+00  0.0000000E+00
 0.1740000E+00  0.7495779E+00 -0.4257177E+00  0.1499156E+01 -0.8514354E+00  0.0000000E+00  0.0000000E+00
 0.1750000E+00  0.7474483E+00 -0.4269130E+00  0.1494897E+01 -0.8538260E+00  0.0000000E+00  0.0000000E+00
 0.1760000E+00  0.7453175E+00 -0.4280867E+00  0.1490635E+01 -0.8561733E+00  0.0000000E+00  0.0000000E+00
 0.1770000E+00  0.7431858E+00 -0.4292388E+00  0.1486372E+01 -0.8584775E+00  0.0000000E+00  0.0000000E+00
 0.1780000E+00  0.7410533E+00 -0.4303694E+00  0.1482107E+01 -0.8607388E+00  0.0000000E+00  0.0000000E+00
 0.1790000E+00  0.7389203E+00 -0.4314787E+00  0.1477841E+01 -0.8629574E+00  0.0000000E+00  0.0000000E+00
 0.1800000E+00  0.7367869E+00 -0.4325667E+00  0.1473574E+01 -0.8651334E+00  0.0000000E+00  0.0000000E+00
 0.1810000E+00  0.7346533E+00 -0.4336335E+00  0.1469307E+01 -0.8672670E+00  0.0000000E+00  0.0000000E+00
 0.1820000E+00  0.7325195E+00 -0.4346790E+00  0.1465039E+01 -0.8693581E+00  0.0000000E+00  0.0000000E+00
 0.1830000E+00  0.7303856E+00 -0.4357033E+00  0.1460771E+01 -0.8714067E+00  0.0000000E+00  0.0000000E+00
 0.1840000E+00  0.7282517E+00 -0.4367063E+00  0.1456503E+01 -0.8734126E+00  0.0000000E+00  0.0000000E+00
 0.1850000E+00  0.7261179E+00 -0.4376878E+00  0.1452236E+01 -0.8753757E+00  0.0000000E+00  0.0000000E+00
 0.1860000E+00  0.7239842E+00 -0.4386477E+00  0.1447968E+01 -0.8772954E+00  0.0000000E+00  0.0000000E+00
 0.1870000E+00  0.7218508E+00 -0.4395857E+00  0.1443702E+01 -0.8791715E+00  0.0000000E+00  0.0000000E+00
 0.1880000E+00  0.7197176E+00 -0.4405017E+00  0.1439435E+01 -0.8810033E+00  0.0000000E+00  0.0000000E+00
 0.1890000E+00  0.7175851E+00 -0.4413951E+00  0.1435170E+01 -0.8827903E+00  0.0000000E+00  0.0000000E+00
 0.1900000E+00  0.7154532E+00 -0.4422658E+00  0.1430906E+01 -0.8845317E+00  0.0000000E+00  0.0000000E+00
 0.1910000E+00  0.7133223E+00 -0.4431134E+00  0.1426645E+01 -0.8862268E+00  0.0000000E+00  0.0000000E+00
 0.1920000E+00  0.7111927E+00 -0.4439374E+00  0.1422385E+01 -0.8878748E+00  0.0000000E+00  0.0000000E+00
 0.1930000E+00  0.7090648E+00 -0.4447375E+00  0.1418130E+01 -0.8894749E+00  0.0000000E+00  0.0000000E+00
 0.1940000E+00  0.7069390E+00 -0.4455132E+00  0.1413878E+01 -0.8910264E+00  0.0000000E+00  0.0000000E+00
 0.1950000E+00  0.7048158E+00 -0.4462642E+00  0.1409632E+01 -0.8925284E+00  0.0000000E+00  0.0000000E+00
 0.1960000E+00  0.7026959E+00 -0.4469901E+00  0.1405392E+01 -0.8939802E+00  0.0000000E+00  0.0000000E+00
 0.1970000E+00  0.7005798E+00 -0.4476906E+00  0.1401160E+01 -0.8953812E+00  0.0000000E+00  0.0000000E+00
 0.1980000E+00  0.6984683E+00 -0.4483654E+00  0.1396937E+01 -0.8967307E+00  0.0000000E+00  0.0000000E+00
 0.1990000E+00  0.6963622E+00 -0.4490143E+00  0.1392724E+01 -0.8980285E+00  0.0000000E+00  0.0000000E+00
 0.2000000E+00  0.6942621E+00 -0.4496371E+00  0.1388524E+01 -0.8992741E+00  0.0000000E+00  0.0000000E+00
 0.2010000E+00  0.6921689E+00 -0.4502337E+00  0.1384338E+01 -0.9004674E+00  0.0000000E+00  0.0000000E+00
 0.2020000E+00  0.6900835E+00 -0.4508042E+00  0.1380167E+01 -0.9016083E+00  0.0000000E+00  0.0000000E+00
 0.2030000E+00  0.6880068E+00 -0.4513485E+00  0.1376014E+01 -0.9026969E+00  0.0000000E+00  0.0000000E+00
 0.2040000E+00  0.6859394E+00 -0.4518668E+00  0.1371879E+01 -0.9037336E+00  0.0000000E+00  0.0000000E+00
 0.2050000E+00  0.6838824E+00 -0.4523593E+00  0.1367765E+01 -0.9047187E+00  0.0000000E+00  0.0000000E+00
 0.2060000E+00  0.6818365E+00 -0.4528264E+00  0.1363673E+01 -0.9056527E+00  0.0000000E+00  0.0000000E+00
 0.2070000E+00  0.6798024E+00 -0.4532682E+00  0.1359605E+01 -0.9065364E+00  0.0000000E+00  0.0000000E+00
 0.2080000E+00  0.6777809E+00 -0.4536852E+00  0.1355562E+01 -0.9073705E+00  0.0000000E+00  0.0000000E+00
 0.2090000E+00  0.6757727E+00 -0.4540779E+00  0.1351545E+01 -0.9081558E+00  0.0000000E+00  0.0000000E+00
 0.2100000E+00  0.6737784E+00 -0.4544467E+00  0.1347557E+01 -0.9088935E+00  0.0000000E+00  0.0000000E+00
 0.2110000E+00  0.6717985E+00 -0.4547922E+00  0.1343597E+01 -0.9095844E+00  0.0000000E+00  0.0000000E+00
 0.2120000E+00  0.6698335E+00 -0.4551148E+00  0.1339667E+01 -0.9102295E+00  0.0000000E+00  0.0000000E+00
